Customer ID,Marital,Job,Home,Income,Expenses,Assets,Debt,Loan_Term,Loan_Amount,Job_type_1,Job_type_2,Credit Score
365191,married,fixed,owner,275000,45000,6000,1810,60,1600,0,1,76
365192,married,fixed,owner,176000,45000,4500,2500,60,1400,0,1,68
365193,married,fixed,tenant,175000,63000,0,0,36,1000,0,1,60
365194,married,fixed,owner,223000,45000,20000,0,24,1400,0,1,86
365195,married,fixed,tenant,70000,67000,0,0,60,790,0,1,66
365196,married,fixed,tenant,87000,84000,0,0,36,1200,0,1,49
365197,married,freelance,owner,42000,90000,5000,100,60,500,1,0,58
365198,single,fixed,tenant,60000,35000,0,0,60,1150,0,1,48
365199,single,fixed,tenant,300000,35000,0,0,48,2400,0,1,71
365200,married,fixed,tenant,144000,75000,0,0,36,450,0,1,57
365201,married,freelance,tenant,217000,75000,15000,2000,36,1100,1,0,77
365202,married,fixed,tenant,180000,60000,0,0,48,1350,0,1,50
365203,married,freelance,tenant,69000,82000,0,0,48,1100,1,0,55
365204,married,fixed,tenant,110000,86000,0,0,60,700,0,1,56
365205,single,parttime,tenant,50000,35000,0,0,36,425,0,0,44
365206,single,parttime,tenant,86000,35000,0,0,60,1400,0,0,33
365207,married,fixed,owner,172000,60000,7000,0,36,900,0,1,77
365208,married,freelance,tenant,109000,71000,0,0,60,1135,1,0,51
365209,married,fixed,owner,95000,60000,3000,0,60,890,0,1,66
365210,married,fixed,tenant,203000,80000,0,0,60,1100,0,1,62
365211,married,fixed,owner,114000,45000,10000,0,48,1200,0,1,64
365212,single,freelance,tenant,186000,54000,0,0,48,850,1,0,54
365213,single,fixed,tenant,155000,51000,0,0,60,800,0,1,66
365214,married,fixed,tenant,195000,60000,1800,0,60,1000,0,1,61
365215,married,freelance,owner,246000,75000,2500,0,60,1300,1,0,72
365216,married,fixed,tenant,113000,86000,0,0,48,950,0,1,72
365217,married,freelance,owner,290000,60000,4300,900,48,1500,1,0,80
365218,married,freelance,tenant,103000,75000,0,0,48,1000,1,0,43
365219,married,fixed,owner,125000,45000,2500,0,60,1200,0,1,71
365220,married,freelance,tenant,199000,95000,0,0,24,250,1,0,64
365221,married,fixed,owner,133000,45000,5000,9000,60,700,0,1,62
365222,married,fixed,owner,210000,60000,2000,0,60,700,0,1,80
365223,single,freelance,tenant,124000,35000,0,0,48,2150,1,0,17
365224,married,fixed,owner,78000,45000,4000,0,60,850,0,1,68
365225,single,parttime,tenant,200000,55000,15000,0,36,1100,0,0,44
365226,married,freelance,tenant,100000,45000,0,0,60,1850,1,0,37
365227,married,fixed,tenant,95000,85000,0,0,48,1340,0,1,71
365228,married,fixed,tenant,183000,63000,0,0,48,1100,0,1,75
365229,single,fixed,tenant,43000,35000,0,0,24,450,0,1,56
365230,married,fixed,tenant,120000,75000,3000,3000,60,870,0,1,50
365231,single,freelance,tenant,198000,45000,2500,0,60,1100,1,0,49
365232,single,fixed,tenant,100000,45000,0,0,36,700,0,1,56
365233,single,fixed,tenant,150000,50000,0,0,36,1000,0,1,65
365234,married,fixed,owner,133000,60000,3000,0,36,360,0,1,84
365235,single,freelance,owner,110000,45000,3000,0,48,500,1,0,58
365236,married,fixed,owner,202000,60000,2000,0,60,1400,0,1,76
365237,married,fixed,tenant,140000,60000,2000,500,24,1100,0,1,73
365238,married,fixed,owner,123000,45000,5000,0,60,1450,0,1,83
365239,married,fixed,owner,275000,45000,8000,4500,60,1500,0,1,67
365240,married,fixed,tenant,200000,75000,2500,0,60,1350,0,1,63
365241,single,freelance,owner,180000,35000,7000,800,60,1500,1,0,51
365242,single,fixed,owner,55000,35000,4000,0,48,757,0,1,63
365243,married,freelance,owner,105000,45000,3000,0,60,1200,1,0,55
365244,married,fixed,owner,146000,75000,5000,0,60,1400,0,1,88
365245,married,fixed,owner,100000,75000,6000,1500,60,1350,0,1,68
365246,single,fixed,tenant,136000,49000,0,0,60,1500,0,1,45
365247,married,fixed,owner,90000,60000,4500,0,60,1100,0,1,65
365248,married,freelance,owner,144000,60000,6000,0,60,1100,1,0,67
365249,married,fixed,owner,116000,60000,3000,0,60,1400,0,1,70
365250,married,fixed,owner,128000,75000,7000,4800,36,700,0,1,65
365251,married,fixed,owner,105000,60000,3000,0,54,850,0,1,77
365252,married,fixed,owner,125000,90000,3000,0,30,1050,0,1,70
365253,married,parttime,tenant,68000,45000,0,0,60,1200,0,0,51
365254,married,fixed,owner,400000,75000,5500,0,36,1800,0,1,92
365255,married,fixed,owner,251000,60000,3000,400,48,1000,0,1,96
365256,single,fixed,tenant,225000,58000,0,0,60,800,0,1,56
365257,single,fixed,tenant,140000,35000,0,0,60,1200,0,1,70
365258,single,freelance,owner,34000,45000,5000,0,48,900,1,0,66
365259,married,freelance,tenant,320000,107000,1500,0,60,1050,1,0,73
365260,married,freelance,owner,124000,45000,16000,0,36,900,1,0,52
365261,married,freelance,tenant,87000,54000,8000,0,60,1000,1,0,45
365262,single,freelance,tenant,161000,35000,0,0,54,1800,1,0,45
365263,married,freelance,owner,90000,90000,5000,1800,60,1500,1,0,79
365264,married,freelance,tenant,92000,75000,0,0,60,1400,1,0,43
365265,married,fixed,tenant,110000,60000,10000,0,48,1300,0,1,66
365266,married,freelance,owner,87000,60000,3500,0,54,500,1,0,62
365267,married,fixed,tenant,93000,54000,0,0,60,1000,0,1,72
365268,married,fixed,owner,110000,45000,5000,1300,48,450,0,1,80
365269,single,fixed,tenant,81000,43000,0,0,60,1000,0,1,62
365270,married,fixed,owner,98000,45000,3500,0,60,1350,0,1,88
365271,married,freelance,owner,155000,60000,4500,0,60,1400,1,0,55
365272,married,fixed,owner,167000,60000,3500,1000,48,800,0,1,98
365273,married,fixed,tenant,190000,60000,18000,0,60,1850,0,1,56
365274,married,fixed,owner,110000,75000,2500,300,60,1150,0,1,83
365275,single,freelance,owner,76000,35000,6000,0,60,950,1,0,55
365276,married,fixed,tenant,170000,62000,0,0,60,1800,0,1,30
365277,single,freelance,owner,214000,35000,8500,400,36,750,1,0,64
365278,single,fixed,tenant,70000,35000,0,0,60,900,0,1,64
365279,single,fixed,owner,55000,35000,7500,0,60,800,0,1,52
365280,married,fixed,tenant,80000,45000,10000,0,60,1500,0,1,51
365281,married,parttime,owner,81000,75000,4000,0,60,1000,0,0,37
365282,single,fixed,tenant,139000,35000,0,0,48,1200,0,1,56
365283,married,fixed,tenant,206000,66000,0,0,48,1500,0,1,50
365284,single,freelance,tenant,74000,35000,0,0,24,500,1,0,63
365285,single,fixed,tenant,120000,35000,0,0,48,1000,0,1,47
365286,married,freelance,tenant,300000,90000,12000,0,48,1700,1,0,51
365287,married,fixed,tenant,224000,75000,7000,0,60,1600,0,1,65
365288,married,fixed,tenant,80000,68000,0,0,60,1000,0,1,69
365289,married,parttime,owner,166000,90000,3000,0,60,800,0,0,70
365290,married,parttime,owner,110000,60000,11500,0,36,1100,0,0,79
365291,married,fixed,tenant,161000,45000,0,0,48,970,0,1,51
365292,married,fixed,owner,80000,45000,4000,0,60,1100,0,1,91
365293,married,fixed,owner,150000,75000,3000,0,24,500,0,1,70
365294,single,freelance,tenant,170000,52000,0,0,36,350,1,0,59
365295,married,fixed,tenant,100000,45000,0,0,60,1500,0,1,51
365296,married,freelance,tenant,225000,68000,10000,0,60,1300,1,0,72
365297,married,fixed,tenant,166000,77000,0,0,60,2200,0,1,43
365298,single,fixed,tenant,200000,45000,5000,0,36,800,0,1,74
365299,married,fixed,owner,110000,45000,3000,0,42,1500,0,1,71
365300,single,fixed,tenant,110000,46000,0,0,36,1000,0,1,65
365301,married,parttime,owner,160000,45000,4000,300,60,1200,0,0,64
365302,single,fixed,tenant,204000,35000,0,0,36,200,0,1,85
365303,married,parttime,tenant,135000,45000,0,0,60,1350,0,0,33
365304,single,freelance,tenant,158000,45000,0,0,48,260,1,0,77
365305,married,freelance,owner,290000,75000,10000,0,60,1200,1,0,55
365306,married,fixed,owner,100000,60000,6000,0,60,450,0,1,92
365307,married,fixed,owner,115000,60000,6000,2000,60,1250,0,1,89
365308,married,parttime,owner,149000,45000,2000,0,18,700,0,0,70
365309,married,fixed,owner,143000,75000,4000,0,60,650,0,1,68
365310,married,fixed,tenant,150000,60000,0,0,36,1000,0,1,50
365311,single,fixed,tenant,199000,35000,10000,0,48,1100,0,1,69
365312,married,fixed,tenant,142000,59000,0,0,36,1000,0,1,53
365313,married,fixed,owner,80000,75000,4000,0,54,1300,0,1,62
365314,married,fixed,tenant,93000,69000,0,0,36,250,0,1,77
365315,single,fixed,tenant,113000,45000,0,0,36,850,0,1,62
365316,married,fixed,tenant,92000,45000,3000,500,48,1220,0,1,73
365317,married,freelance,owner,205000,75000,4000,0,36,1300,1,0,89
365318,single,fixed,owner,210000,35000,6000,0,60,1700,0,1,57
365319,married,fixed,owner,256000,60000,3000,0,24,600,0,1,87
365320,married,freelance,tenant,260000,101000,0,0,36,1000,1,0,60
365321,married,fixed,owner,106000,45000,2500,0,60,1200,0,1,68
365322,married,fixed,owner,160000,60000,4500,0,48,450,0,1,96
365323,married,fixed,owner,148000,60000,3500,0,60,750,0,1,68
365324,married,fixed,owner,220000,75000,3500,0,36,1500,0,1,66
365325,married,freelance,owner,63000,75000,4000,50,36,800,1,0,70
365326,married,fixed,owner,106000,75000,8500,0,36,2375,0,1,72
365327,married,fixed,owner,81000,75000,3500,0,60,870,0,1,68
365328,single,fixed,tenant,100000,35000,0,0,60,1210,0,1,47
365329,married,fixed,tenant,260000,75000,2500,0,60,1500,0,1,52
365330,married,fixed,owner,243000,60000,6000,0,24,600,0,1,83
365331,single,fixed,tenant,88000,44000,0,0,60,1000,0,1,63
365332,married,freelance,owner,186000,75000,8000,0,24,900,1,0,70
365333,married,fixed,owner,105000,75000,10000,2400,48,830,0,1,94
365334,married,freelance,owner,80000,75000,30000,2000,48,700,1,0,72
365335,married,fixed,tenant,154000,60000,1500,0,60,825,0,1,64
365336,single,freelance,tenant,35000,64000,2500,0,60,1920,1,0,31
365337,married,fixed,tenant,63000,66000,2000,0,48,800,0,1,52
365338,married,freelance,tenant,297000,45000,8000,0,36,1360,1,0,53
365339,married,fixed,tenant,161000,91000,0,0,60,1700,0,1,54
365340,single,freelance,owner,200000,35000,5000,0,36,1700,1,0,63
365341,married,fixed,tenant,140000,45000,4000,0,48,700,0,1,62
365342,married,fixed,owner,125000,90000,20000,0,12,375,0,1,103
365343,single,fixed,tenant,78000,35000,3000,0,24,500,0,1,68
365344,single,fixed,tenant,57000,35000,0,0,60,1000,0,1,50
365345,married,fixed,tenant,300000,135000,0,0,60,1000,0,1,64
365346,married,freelance,tenant,66000,60000,0,0,60,1400,1,0,36
365347,married,freelance,owner,202000,75000,2100,0,36,900,1,0,81
365348,married,fixed,owner,175000,90000,21500,1950,48,1100,0,1,82
365349,married,freelance,owner,150000,45000,15000,0,36,1420,1,0,89
365350,single,freelance,tenant,158000,45000,2000,0,60,1020,1,0,55
365351,single,fixed,tenant,92000,45000,0,0,36,900,0,1,76
365352,married,parttime,owner,123000,45000,4000,1978,48,1100,0,0,61
365353,married,freelance,tenant,125000,88000,0,0,48,1500,1,0,62
365354,married,parttime,owner,113000,45000,3000,1500,60,1200,0,0,67
365355,married,freelance,owner,167000,45000,4000,0,24,340,1,0,68
365356,married,fixed,tenant,148000,75000,0,0,36,900,0,1,55
365357,married,parttime,tenant,156000,75000,2000,200,60,600,0,0,45
365358,married,fixed,owner,123000,60000,4000,0,48,900,0,1,69
365359,married,parttime,owner,143000,120000,5500,2000,60,1160,0,0,43
365360,married,fixed,tenant,180000,93000,0,0,48,1200,0,1,60
365361,single,freelance,tenant,92000,35000,0,0,60,1200,1,0,40
365362,married,freelance,tenant,150000,90000,10000,0,36,1100,1,0,45
365363,married,fixed,owner,92000,60000,4500,0,60,1100,0,1,84
365364,married,fixed,owner,139000,45000,4000,1300,60,1450,0,1,66
365365,married,fixed,owner,250000,75000,15500,0,60,1000,0,1,89
365366,married,fixed,owner,315000,75000,13000,0,6,500,0,1,106
365367,married,fixed,owner,121000,35000,3000,0,36,400,0,1,57
365368,single,fixed,owner,180000,35000,4000,0,48,800,0,1,83
365369,married,fixed,owner,129000,105000,3000,0,48,780,0,1,52
365370,married,fixed,owner,214000,90000,8000,0,60,1120,0,1,80
365371,married,fixed,owner,99000,45000,5000,0,60,1100,0,1,76
365372,married,freelance,tenant,110000,75000,0,0,36,800,1,0,54
365373,married,fixed,tenant,85000,75000,3500,0,60,1100,0,1,56
365374,married,fixed,owner,138000,90000,7000,0,18,500,0,1,62
365375,married,fixed,owner,93000,60000,4000,0,60,1000,0,1,72
365376,married,fixed,owner,100000,75000,3000,0,60,1100,0,1,64
365377,married,freelance,tenant,160000,76000,0,0,48,1200,1,0,56
365378,married,fixed,tenant,215000,45000,0,0,36,1470,0,1,53
365379,single,fixed,tenant,90000,35000,3500,0,60,1050,0,1,62
365380,married,fixed,owner,464000,90000,5000,0,36,2000,0,1,92
365381,married,fixed,tenant,167000,35000,7000,2160,60,1650,0,1,53
365382,married,fixed,tenant,86000,84000,0,0,60,1000,0,1,66
365383,married,freelance,tenant,125000,60000,5000,3000,24,360,1,0,74
365384,married,fixed,owner,274000,105000,8000,0,36,300,0,1,90
365385,married,fixed,owner,135000,75000,5500,1440,36,690,0,1,97
365386,married,fixed,tenant,300000,60000,0,0,48,1400,0,1,65
365387,married,freelance,owner,300000,75000,4000,300,60,1000,1,0,77
365388,married,fixed,tenant,128000,103000,0,0,60,500,0,1,65
365389,married,freelance,owner,90000,90000,4000,0,18,300,1,0,91
365390,single,fixed,owner,115000,35000,10000,6000,60,1500,0,1,42
365391,married,fixed,tenant,107000,56000,0,0,60,600,0,1,57
365392,married,freelance,owner,300000,75000,11000,0,60,1000,1,0,78
365393,married,freelance,owner,230000,105000,30000,5000,48,1200,1,0,79
365394,married,fixed,owner,122000,45000,4000,1,24,500,0,1,98
365395,single,parttime,tenant,43000,35000,0,0,36,425,0,0,56
365396,married,freelance,owner,250000,90000,4000,0,48,1700,1,0,60
365397,married,freelance,tenant,190000,90000,500,0,12,500,1,0,48
365398,married,freelance,owner,100000,45000,3500,2500,60,950,1,0,55
365399,single,freelance,tenant,246000,60000,20500,0,48,1370,1,0,54
365400,married,fixed,tenant,85000,69000,0,0,36,850,0,1,51
365401,married,fixed,tenant,173000,77000,0,0,36,1100,0,1,44
365402,married,freelance,tenant,150000,75000,0,0,48,1000,1,0,47
365403,married,parttime,tenant,86000,90000,5000,0,60,1600,0,0,27
365404,single,parttime,tenant,183000,45000,4000,0,60,1150,0,0,55
365405,single,freelance,tenant,100000,55000,0,0,36,675,1,0,70
365406,married,fixed,owner,94000,60000,2500,0,60,900,0,1,84
365407,married,fixed,owner,150000,60000,6000,0,48,650,0,1,100
365408,married,freelance,tenant,140000,74000,0,0,60,1000,1,0,45
365409,single,fixed,tenant,107000,56000,0,0,60,1100,0,1,67
365410,married,fixed,tenant,117000,60000,4030,0,36,950,0,1,41
365411,married,fixed,owner,230000,60000,12000,0,60,950,0,1,73
365412,single,freelance,tenant,470000,82000,0,0,60,1350,1,0,62
365413,married,fixed,tenant,102000,60000,0,0,36,650,0,1,75
365414,married,fixed,owner,210000,75000,6000,0,60,900,0,1,87
365415,single,parttime,tenant,42000,35000,0,0,60,1100,0,0,30
365416,single,fixed,tenant,130000,48000,0,0,60,600,0,1,68
365417,married,parttime,tenant,90000,45000,3000,2000,48,800,0,0,54
365418,single,fixed,tenant,120000,60000,0,0,36,900,0,1,68
365419,married,fixed,tenant,117000,60000,0,0,60,1100,0,1,61
365420,married,fixed,owner,160000,75000,4000,0,30,700,0,1,84
365421,married,parttime,tenant,90000,69000,0,0,60,1300,0,0,24
365422,married,freelance,tenant,50000,45000,0,0,36,1600,1,0,31
365423,married,freelance,owner,100000,75000,27000,5000,48,900,1,0,85
365424,married,fixed,owner,182000,75000,5000,2500,60,1300,0,1,69
365425,single,fixed,tenant,135000,74000,0,0,60,1400,0,1,46
365426,married,parttime,owner,67000,45000,4100,2800,60,1400,0,0,50
365427,married,freelance,owner,167000,45000,90000,0,24,1000,1,0,95
365428,married,parttime,owner,137000,60000,2700,1900,60,1150,0,0,59
365429,married,fixed,tenant,140000,59000,0,0,54,1300,0,1,68
365430,single,fixed,tenant,85000,35000,0,0,60,1950,0,1,48
365431,married,fixed,owner,324000,45000,7000,0,60,1550,0,1,72
365432,married,freelance,tenant,77000,60000,0,0,18,250,1,0,52
365433,married,fixed,owner,100000,45000,4500,0,60,1200,0,1,49
365434,single,freelance,tenant,42000,39000,0,0,60,1600,1,0,42
365435,married,fixed,owner,251000,60000,6500,4000,60,1000,0,1,71
365436,single,fixed,tenant,180000,35000,0,0,60,1000,0,1,76
365437,married,freelance,tenant,400000,60000,12000,0,60,2075,1,0,58
365438,married,fixed,tenant,158000,91000,0,0,36,380,0,1,58
365439,married,fixed,owner,300000,75000,6000,0,36,1450,0,1,77
365440,single,fixed,tenant,90000,44000,9000,0,12,400,0,1,62
365441,married,freelance,owner,146000,90000,15000,0,60,1150,1,0,54
365442,married,fixed,owner,255000,75000,4000,0,60,1500,0,1,52
365443,single,freelance,owner,250000,35000,14000,0,60,1400,1,0,53
365444,married,freelance,owner,50000,45000,16000,0,60,1000,1,0,77
365445,married,fixed,tenant,150000,60000,0,0,60,1200,0,1,62
365446,married,freelance,owner,232000,45000,97000,2900,60,1200,1,0,84
365447,single,fixed,tenant,190000,35000,0,0,60,750,0,1,56
365448,married,fixed,tenant,178000,63000,0,0,60,1680,0,1,50
365449,married,fixed,owner,254000,75000,14000,2900,60,1200,0,1,75
365450,single,fixed,tenant,110000,56000,0,0,60,1000,0,1,56
365451,married,freelance,owner,70000,75000,3572,1728,36,1650,1,0,57
365452,married,fixed,tenant,100000,85000,0,0,60,1000,0,1,42
365453,married,fixed,owner,137000,60000,4000,350,60,1200,0,1,59
365454,married,freelance,tenant,258000,90000,10000,0,42,1300,1,0,47
365455,married,fixed,owner,242000,60000,7500,0,60,1550,0,1,63
365456,married,fixed,owner,85000,90000,4000,0,60,1380,0,1,88
365457,married,freelance,owner,179000,45000,11700,0,36,1300,1,0,85
365458,married,fixed,tenant,125000,58000,0,0,36,700,0,1,50
365459,married,freelance,tenant,500000,90000,0,0,24,600,1,0,60
365460,married,fixed,tenant,140000,60000,0,0,60,1650,0,1,45
365461,married,fixed,tenant,70000,52000,0,0,60,1200,0,1,65
365462,married,fixed,tenant,150000,60000,0,0,60,700,0,1,81
365463,married,fixed,owner,245000,90000,4000,0,36,375,0,1,89
365464,married,freelance,owner,193000,75000,5000,0,60,1150,1,0,82
365465,single,fixed,tenant,110000,35000,0,0,24,370,0,1,59
365466,married,fixed,tenant,70000,52000,0,0,60,1000,0,1,64
365467,married,parttime,tenant,115000,87000,2000,0,60,1250,0,0,29
365468,single,fixed,tenant,85000,35000,0,0,48,1100,0,1,42
365469,single,fixed,tenant,400000,85000,0,0,60,1000,0,1,75
365470,single,fixed,tenant,130000,35000,0,0,60,1600,0,1,65
365471,married,freelance,tenant,120000,102000,20000,0,18,1150,1,0,70
365472,married,fixed,tenant,250000,130000,0,0,60,1900,0,1,55
365473,married,fixed,owner,108000,75000,4000,0,48,500,0,1,82
365474,married,freelance,owner,225000,75000,4500,900,60,1000,1,0,64
365475,married,parttime,owner,300000,105000,5000,0,36,1000,0,0,81
365476,married,fixed,owner,250000,75000,2500,0,60,1350,0,1,79
365477,single,freelance,owner,150000,35000,32000,0,24,800,1,0,68
365478,married,freelance,owner,156000,75000,3000,2000,48,900,1,0,87
365479,married,fixed,tenant,319000,107000,0,0,60,1800,0,1,59
365480,married,fixed,tenant,100000,85000,0,0,60,1420,0,1,68
365481,single,fixed,tenant,51000,40000,0,0,12,300,0,1,80
365482,married,fixed,owner,145000,45000,3500,0,60,1000,0,1,86
365483,single,fixed,tenant,168000,52000,6000,0,48,850,0,1,62
365484,married,fixed,tenant,54000,65000,0,0,60,1550,0,1,41
365485,married,fixed,tenant,100000,85000,0,0,48,1000,0,1,59
365486,married,fixed,tenant,115000,60000,0,0,60,1000,0,1,51
